dimension_id,dimension_name,option_a_id,option_a_display,option_b_id,option_b_display,choice,confidence,reasoning,high_pole_description_a,high_pole_description_b,swap_consistent
6,Humor vs. Seriousness,8,Tom and Huck (1995),40,"Cry, the Beloved Country (1995)",A,clear,"Option A, 'Tom and Huck', includes comedic elements within its adventure plot, making it more humorous than serious. In contrast, Option B, 'Cry, the Beloved Country', is a dramatic film that deals with heavy themes such as apartheid and personal loss, placing it firmly on the serious end of the spectrum.",moderately humorous,very serious,True
6,Humor vs. Seriousness,10,GoldenEye (1995),13,Balto (1995),B,marginal,"Option A, 'GoldenEye', includes classic Bond charm and wit, but its primary focus is on action and thriller elements, which keeps it relatively serious. Option B, 'Balto', while having some dramatic moments, is an animated children's film that leans more towards humor and light-hearted storytelling.",somewhat serious with occasional humor,light-hearted with humor,True
6,Humor vs. Seriousness,11,"American President, The (1995)",27,Now and Then (1995),A,marginal,"The American President, The (1995) includes both dramatic and romantic elements but also has comedic moments, placing it somewhat towards the humor side. Now and Then (1995), however, focuses more on drama and coming-of-age themes with fewer comedic elements, positioning it closer to the seriousness end.",moderately humorous,somewhat serious,True
6,Humor vs. Seriousness,15,Cutthroat Island (1995),44,Mortal Kombat (1995),A,marginal,"Cutthroat Island (Option A) includes some comedic elements typical of its genre, but it is primarily an action-adventure film. Mortal Kombat (Option B), on the other hand, is a serious, intense fantasy-action film with very little humor. Therefore, Option A leans slightly more towards the humorous side compared to Option B.",slightly humorous,serious,False
6,Humor vs. Seriousness,18,Four Rooms (1995),13,Balto (1995),A,clear,"Four Rooms (1995) is a comedy anthology film with dark humor and chaotic narratives, placing it closer to the high pole of humor. Balto (1995), while having some light-hearted moments, focuses more on adventure and inspirational themes, positioning it closer to the low pole of seriousness.",humorous and chaotic,heartwarming and inspiring,True
6,Humor vs. Seriousness,9,Sudden Death (1995),40,"Cry, the Beloved Country (1995)",A,marginal,"Option A, 'Sudden Death', while primarily an action movie, does not emphasize humor as a significant element. Option B, 'Cry, the Beloved Country', is a serious drama that focuses on deep social issues without any comedic relief. Therefore, neither option leans heavily towards humor, but 'Sudden Death' might have slightly more potential for lighter moments compared to the deeply serious tone of 'Cry, the Beloved Country'.",slightly humorous,very serious,False
6,Humor vs. Seriousness,2,Jumanji (1995),40,"Cry, the Beloved Country (1995)",A,clear,"Option A, 'Jumanji', incorporates elements of humor and fantasy, making it lighter and more comedic compared to Option B, 'Cry, the Beloved Country', which is a serious drama focusing on social issues and personal struggles.",humorous and adventurous,serious and dramatic,True
6,Humor vs. Seriousness,25,Leaving Las Vegas (1995),23,Assassins (1995),B,marginal,"Option A, 'Leaving Las Vegas', focuses on heavy themes like addiction and despair, making it very serious. Option B, 'Assassins', while an action thriller, contains some lighter moments and character interactions that can be seen as slightly less serious than Option A.",very low on humor,slightly less serious,True
6,Humor vs. Seriousness,3,Grumpier Old Men (1995),19,Ace Ventura: When Nature Calls (1995),B,marginal,"Both movies are comedies, but 'Ace Ventura: When Nature Calls' leans more heavily into slapstick and zany humor compared to 'Grumpier Old Men', which includes romantic and familial themes that slightly temper its comedic content.",moderately humorous,highly humorous,True
6,Humor vs. Seriousness,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",34,Babe (1995),B,clear,"The City of Lost Children, while imaginative and visually stunning, leans towards a darker, more mysterious tone that is less humorous. In contrast, Babe is a heartwarming family film with a light-hearted and kind-hearted narrative, making it more humorous.",somewhat serious,moderately humorous,True
6,Humor vs. Seriousness,21,Get Shorty (1995),17,Sense and Sensibility (1995),A,clear,"Option A, 'Get Shorty', incorporates significant comedic elements alongside its crime and thriller aspects, placing it closer to the humor end of the spectrum. In contrast, Option B, 'Sense and Sensibility', is a drama and romance film that focuses more on emotional depth and societal themes, aligning it more closely with the seriousness end.",moderately humorous,serious,True
6,Humor vs. Seriousness,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),15,Cutthroat Island (1995),B,marginal,"Twelve Monkeys is primarily a thriller with some dark humor, while Cutthroat Island is an adventure film with occasional comedic moments. Both films lean towards the serious side but Cutthroat Island has slightly more lighthearted elements.",slightly serious with dark humor,slightly serious with lighthearted moments,True
6,Humor vs. Seriousness,22,Copycat (1995),23,Assassins (1995),B,marginal,"Both 'Copycat' and 'Assassins' are primarily focused on serious themes and intense plot developments, making them lean towards the seriousness end of the spectrum. However, 'Assassins' might have slightly more room for lighter moments due to its action-oriented plot and the dynamic between the characters, whereas 'Copycat' maintains a darker tone throughout.",very close to the low pole,slightly closer to the middle but still near the low pole,True
6,Humor vs. Seriousness,24,Powder (1995),12,Dracula: Dead and Loving It (1995),B,clear,"Option A, 'Powder', is a drama with sci-fi elements that focuses on a serious tone and emotional depth, placing it closer to the seriousness end of the spectrum. Option B, 'Dracula: Dead and Loving It', is a comedy-horror film that heavily relies on humor and parody, positioning it much closer to the humor end.",serious,humorous,True
6,Humor vs. Seriousness,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),44,Mortal Kombat (1995),B,marginal,"Option A, 'Shanghai Triad', is a crime drama that focuses on serious themes such as power and betrayal, aligning it closely with the seriousness end of the spectrum. Option B, 'Mortal Kombat', while primarily an action-adventure film, incorporates some comedic elements and lighter moments among its intense battles, placing it slightly higher on the humor scale compared to Option A.",serious crime drama,action-adventure with some humor,True
6,Humor vs. Seriousness,26,Othello (1995),6,Heat (1995),A,clear,"Option A, 'Othello', is a dramatic adaptation of Shakespeare's tragedy, focusing on betrayal, jealousy, and revenge, which places it firmly at the low pole of humor. Option B, 'Heat', is an intense action-thriller that also leans towards the low pole but may have slightly more moments of tension release that could be seen as lighter than the constant tragedy in 'Othello'.",very low on humor,low on humor,False
6,Humor vs. Seriousness,4,Waiting to Exhale (1995),50,"Usual Suspects, The (1995)",A,clear,"Option A, 'Waiting to Exhale', includes comedic elements alongside its dramatic themes, placing it closer to the humor end of the spectrum. In contrast, 'The Usual Suspects' is a crime thriller with a serious tone, aligning it more closely with the seriousness end.",moderately humorous,serious,True
6,Humor vs. Seriousness,35,Carrington (1995),12,Dracula: Dead and Loving It (1995),B,clear,"Option A, 'Carrington', is a biographical drama with a focus on romance and personal struggles, which aligns more with seriousness. Option B, 'Dracula: Dead and Loving It', is a comedy-horror spoof that heavily relies on humor and parody, placing it closer to the high pole of humor.",near the low pole,near the high pole,True
6,Humor vs. Seriousness,36,Dead Man Walking (1995),37,Across the Sea of Time (1995),B,marginal,"Dead Man Walking is a serious drama focusing on themes of justice and redemption, making it closer to the seriousness end of the spectrum. Across the Sea of Time, while more visually engaging and adventurous, still maintains a documentary-like tone and focuses on historical and cultural themes, which places it similarly towards the serious end but slightly lighter than Dead Man Walking.",very close to the low pole,slightly closer to the middle,True
6,Humor vs. Seriousness,42,Dead Presidents (1995),2,Jumanji (1995),B,clear,"Option A, 'Dead Presidents', focuses on serious themes such as war, poverty, and racial issues, aligning it more closely with the seriousness end of the spectrum. Option B, 'Jumanji', is an adventure-fantasy film with comedic elements and lighter themes, placing it closer to the humor end. The difference between the two is clear.",serious tone,light-hearted and adventurous,True
6,Humor vs. Seriousness,41,Richard III (1995),37,Across the Sea of Time (1995),B,marginal,"Option A, 'Richard III', is a dramatic adaptation of a Shakespearean play focusing on political intrigue and violence, which aligns more with seriousness. Option B, 'Across the Sea of Time', while it includes some dramatic elements, is primarily a documentary that explores the immigrant experience and cultural diversity, which is less humorous but also not as serious as Option A.",serious,slightly less serious,True
6,Humor vs. Seriousness,43,Restoration (1995),39,Clueless (1995),B,clear,"Option A, 'Restoration', is a drama that focuses on historical and emotional themes without significant comedic elements, placing it closer to the seriousness end of the spectrum. In contrast, Option B, 'Clueless', is a comedy with witty dialogue and light-hearted themes, positioning it much closer to the humor end.",serious drama,witty teen comedy,True
6,Humor vs. Seriousness,46,How to Make an American Quilt (1995),38,It Takes Two (1995),B,clear,"Option A, 'How to Make an American Quilt', is a drama with romantic elements, suggesting a more serious tone. Option B, 'It Takes Two', is explicitly categorized as a comedy, indicating a lighter, more humorous approach. The difference in humor between the two films is clear.",somewhat serious,humorous,True
6,Humor vs. Seriousness,47,Seven (a.k.a. Se7en) (1995),18,Four Rooms (1995),B,clear,"Seven (Se7en) is a psychological thriller with a very serious tone, focusing on dark themes and a grim narrative. In contrast, Four Rooms is a comedy anthology with multiple segments designed to be humorous and absurd, placing it significantly higher on the humor scale.",very low on humor,moderately high on humor,True
6,Humor vs. Seriousness,48,Pocahontas (1995),46,How to Make an American Quilt (1995),A,marginal,"Pocahontas (1995) includes some comedic elements typical of Disney animations, making it slightly more humorous than How to Make an American Quilt (1995), which is a serious drama with no comedic elements.",slightly humorous,serious,True
6,Humor vs. Seriousness,49,When Night Is Falling (1995),32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),B,marginal,"Option A, 'When Night Is Falling', is a romantic drama with no indication of comedic elements, placing it closer to the seriousness end of the spectrum. Option B, 'Twelve Monkeys', while primarily a sci-fi thriller, contains some dark humor and eccentric characters, which places it slightly further towards the humor end compared to Option A.",serious romantic drama,sci-fi thriller with dark humor,True
6,Humor vs. Seriousness,7,Sabrina (1995),20,Money Train (1995),A,clear,"Option A, Sabrina (1995), is primarily a romantic comedy with a focus on light-hearted and humorous elements. Option B, Money Train (1995), while having comedic elements, is predominantly an action thriller with less emphasis on humor compared to its genre mix.",highly humorous,moderately humorous,True
6,Humor vs. Seriousness,5,Father of the Bride Part II (1995),41,Richard III (1995),A,clear,"Option A, 'Father of the Bride Part II', is a comedy centered around family dynamics and humorous situations, placing it closer to the humor pole. Option B, 'Richard III', is a dramatic adaptation of Shakespeare's play with themes of power, betrayal, and violence, aligning it more closely with the seriousness pole.",comedic and light-hearted,dramatic and serious,True
6,Humor vs. Seriousness,8,Tom and Huck (1995),48,Pocahontas (1995),A,marginal,"Option A, 'Tom and Huck', includes comedic elements within its adventure plot, making it lean towards humor. Option B, 'Pocahontas', while having some lighter moments, focuses more on drama and romance, placing it closer to the seriousness end.",moderately humorous,somewhat serious,True
6,Humor vs. Seriousness,9,Sudden Death (1995),30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),A,marginal,"Option A, 'Sudden Death', while primarily an action movie, does not indicate any significant comedic elements. Option B, 'Shanghai Triad', is a crime drama with no indication of humor. Both movies lean towards the seriousness end of the spectrum, but 'Sudden Death' might have slight moments of levity due to its action genre.",slightly more humorous,serious,False
6,Humor vs. Seriousness,21,Get Shorty (1995),50,"Usual Suspects, The (1995)",A,clear,"Option A, 'Get Shorty', incorporates significant comedic elements alongside its crime and thriller aspects, positioning it closer to the humor end of the spectrum. In contrast, 'The Usual Suspects' focuses more on mystery and suspense, aligning it more closely with the seriousness pole.",moderately humorous,serious,True
6,Humor vs. Seriousness,1,Toy Story (1995),31,Dangerous Minds (1995),A,clear,"Toy Story (1995) is a comedy-filled animated adventure with light-hearted storytelling, placing it closer to the humor pole. In contrast, Dangerous Minds (1995) is a drama film focusing on serious themes such as education and empowerment, aligning it more closely with the seriousness pole.",highly humorous,serious,True
6,Humor vs. Seriousness,10,GoldenEye (1995),36,Dead Man Walking (1995),A,marginal,"Option A, 'GoldenEye', incorporates classic Bond charm and wit, indicating a presence of humor despite its action-packed nature. Option B, 'Dead Man Walking', is a serious drama that delves into themes of redemption and justice without comedic elements.",moderately humorous,very serious,True
6,Humor vs. Seriousness,11,"American President, The (1995)",3,Grumpier Old Men (1995),B,marginal,"The American President, The (1995) contains both dramatic and romantic elements alongside its comedic aspects, placing it somewhat towards the middle of the humor-seriousness spectrum. Grumpier Old Men (1995), however, is primarily focused on comedy and light-hearted romance, positioning it closer to the high pole of humor.",moderately humorous,more humorous,True
6,Humor vs. Seriousness,24,Powder (1995),28,Persuasion (1995),A,marginal,"Both 'Powder' and 'Persuasion' lean towards the serious end of the spectrum, but 'Powder' incorporates some lighter moments through its fantastical elements, which slightly elevates its humor score compared to 'Persuasion', a more traditionally dramatic and romantic film.",slightly humorous,serious,False
6,Humor vs. Seriousness,16,Casino (1995),33,Wings of Courage (1995),B,marginal,"Casino (1995) is a crime drama with intense and serious themes, making it lean towards the seriousness end of the spectrum. Wings of Courage (1995), while an adventure and romance film, also maintains a serious tone without significant comedic elements. Both films are closer to the low pole, but Casino is slightly more serious.",near the low pole,near the low pole,False
6,Humor vs. Seriousness,22,Copycat (1995),40,"Cry, the Beloved Country (1995)",A,marginal,"Option A, 'Copycat', while intense and focused on a thriller plot, does not significantly incorporate humor. Option B, 'Cry, the Beloved Country', is a serious drama that deals with heavy themes without any comedic elements. Both options lean towards the seriousness end of the spectrum, but 'Copycat' might have slightly less serious moments.",slightly more serious,very serious,True
6,Humor vs. Seriousness,27,Now and Then (1995),37,Across the Sea of Time (1995),A,marginal,"Option A, 'Now and Then', includes elements of humor typical in coming-of-age films, while Option B, 'Across the Sea of Time', is a documentary that focuses more on historical and cultural narratives without comedic elements.",moderately humorous,serious documentary,True
6,Humor vs. Seriousness,35,Carrington (1995),48,Pocahontas (1995),B,marginal,"Carrington (1995) is a biographical drama focused on the relationship and artistic endeavors of its characters, lacking significant comedic elements. Pocahontas (1995), while primarily a dramatic story, includes musical numbers and animation that can introduce lighter, more humorous moments compared to Carrington.",serious tone,slightly lighter tone,True
6,Humor vs. Seriousness,25,Leaving Las Vegas (1995),46,How to Make an American Quilt (1995),B,marginal,"Both 'Leaving Las Vegas' and 'How to Make an American Quilt' are dramas that focus on serious themes and emotional journeys, making them both lean towards the seriousness end of the spectrum. However, 'How to Make an American Quilt' includes moments of warmth and interpersonal connections that slightly elevate its humor score compared to the bleak narrative of 'Leaving Las Vegas'.",very close to the low pole,slightly closer to the middle,True
6,Humor vs. Seriousness,34,Babe (1995),39,Clueless (1995),B,clear,"Option A, 'Babe', includes some humorous moments but is primarily focused on heartwarming and emotional storytelling. Option B, 'Clueless', is a teen comedy with witty dialogue and a focus on humor throughout the film. Therefore, 'Clueless' leans more towards the high pole of humor.",moderately humorous,highly humorous,True
6,Humor vs. Seriousness,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",39,Clueless (1995),B,clear,"Option A, 'The City of Lost Children', while imaginative and visually stunning, leans towards a darker, more dramatic tone with its dystopian setting and plot involving a mad scientist kidnapping children. In contrast, Option B, 'Clueless', is a classic teen comedy with witty dialogue and a focus on lighthearted themes of friendship and romance.",somewhat serious,humorous,True
6,Humor vs. Seriousness,4,Waiting to Exhale (1995),6,Heat (1995),A,clear,"Option A, 'Waiting to Exhale', includes comedic elements alongside its dramatic and romantic themes, placing it somewhat towards the humor end of the spectrum. In contrast, Option B, 'Heat', is a crime thriller with a serious tone, firmly placing it at the seriousness end.",moderately humorous,very serious,True
6,Humor vs. Seriousness,47,Seven (a.k.a. Se7en) (1995),32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),B,marginal,"Seven is a psychological thriller with a grim and dark tone, lacking significant comedic elements. Twelve Monkeys, while primarily a thriller, incorporates some surreal and absurdist elements typical of Terry Gilliam's work, which can be seen as slightly lighter than the unrelenting seriousness of Seven.",very close to the low pole,slightly closer to the middle,True
6,Humor vs. Seriousness,43,Restoration (1995),40,"Cry, the Beloved Country (1995)",A,marginal,"Option A, 'Restoration', incorporates elements of humor and satire within its historical drama setting, placing it slightly higher on the humor scale. In contrast, Option B, 'Cry, the Beloved Country', focuses on serious themes of apartheid and personal struggle, aligning it closer to the seriousness end of the spectrum.",slightly humorous,serious,True
6,Humor vs. Seriousness,26,Othello (1995),3,Grumpier Old Men (1995),B,clear,"Option A, 'Othello (1995)', is a dramatic adaptation of Shakespeare's tragedy, focusing on betrayal, jealousy, and revenge, which places it firmly at the low pole of humor. Option B, 'Grumpier Old Men (1995)', is a comedy centered around the rivalry and romantic antics of two elderly men, placing it closer to the high pole of humor.",very low on humor,high on humor,True
6,Humor vs. Seriousness,49,When Night Is Falling (1995),44,Mortal Kombat (1995),A,marginal,"Option A, 'When Night Is Falling', is a romantic drama with no indication of comedic elements, placing it closer to the seriousness end of the spectrum. Option B, 'Mortal Kombat', while primarily an action-fantasy film, may include some lighter moments but still leans towards the serious side due to its intense and competitive nature.",near the low pole,near the low pole,False
6,Humor vs. Seriousness,42,Dead Presidents (1995),17,Sense and Sensibility (1995),A,marginal,"Option A, 'Dead Presidents', while containing some comedic elements due to the presence of Chris Tucker, primarily focuses on serious themes such as war, poverty, and crime. Option B, 'Sense and Sensibility', is a romantic drama that explores emotional depth and societal norms without significant comedic elements. Both options lean towards the seriousness end of the spectrum, but 'Dead Presidents' might have a slight edge in humor.",slightly humorous,serious,True
6,Humor vs. Seriousness,5,Father of the Bride Part II (1995),3,Grumpier Old Men (1995),B,marginal,"Both 'Father of the Bride Part II' and 'Grumpier Old Men' are comedies, but 'Grumpier Old Men' includes more slapstick humor and rivalry-driven antics, which tend to be more overtly comedic. 'Father of the Bride Part II' focuses more on situational comedy and family dynamics.",moderately humorous,overtly comedic,False
6,Humor vs. Seriousness,8,Tom and Huck (1995),30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),A,clear,"Option A, 'Tom and Huck', includes comedic elements within its adventure plot, making it lean towards humor. In contrast, Option B, 'Shanghai Triad', is a crime drama with serious themes, aligning it more closely with the seriousness end of the spectrum.",moderately humorous,serious,True
6,Humor vs. Seriousness,7,Sabrina (1995),22,Copycat (1995),A,clear,"Option A, 'Sabrina', is a romantic comedy that includes comedic elements and light-hearted storylines, placing it closer to the humor pole. In contrast, Option B, 'Copycat', is a crime thriller with dramatic and horror elements, aligning it more closely with the seriousness pole.",comedic and light-hearted,dramatic and tense,True
6,Humor vs. Seriousness,1,Toy Story (1995),6,Heat (1995),A,clear,"Toy Story (1995) is a comedy-filled animated adventure with light-hearted storytelling, making it significantly humorous. In contrast, Heat (1995) is a serious crime thriller with intense and dramatic narratives, placing it firmly on the seriousness side.",highly humorous,very serious,True
6,Humor vs. Seriousness,9,Sudden Death (1995),49,When Night Is Falling (1995),B,marginal,"Option A, 'Sudden Death', is an action movie centered around a tense and dangerous situation, which aligns more with seriousness than humor. Option B, 'When Night Is Falling', is a drama and romance film that focuses on personal relationships and emotional development, also leaning towards seriousness rather than humor. However, 'Sudden Death' is slightly more serious due to its intense plot.",somewhat serious,serious,False
6,Humor vs. Seriousness,10,GoldenEye (1995),2,Jumanji (1995),B,clear,"Option A, 'GoldenEye', includes some classic Bond humor but is primarily characterized by its intense action and thriller elements, placing it closer to the seriousness end. Option B, 'Jumanji', is driven by its whimsical and adventurous plot, featuring Robin Williams' comedic performance, which leans it more towards the humorous side.",somewhat serious,moderately humorous,True
6,Humor vs. Seriousness,11,"American President, The (1995)",6,Heat (1995),A,clear,"Option A, 'The American President', includes comedic elements alongside its drama and romance, placing it closer to the humor end of the spectrum. In contrast, Option B, 'Heat', is a crime thriller with a serious tone, aligning it more closely with the seriousness end.",moderately humorous,very serious,True
6,Humor vs. Seriousness,14,Nixon (1995),8,Tom and Huck (1995),B,clear,"Option A, 'Nixon', is a biographical drama focused on the life of Richard Nixon, which aligns closely with serious themes and lacks comedic elements. Option B, 'Tom and Huck', is an adventure comedy-drama that includes humorous moments and lighter themes, making it more humorous than serious.",very low on humor,moderately high on humor,True
6,Humor vs. Seriousness,13,Balto (1995),48,Pocahontas (1995),A,marginal,"Balto (1995) incorporates elements of humor and light-hearted moments amidst its adventurous plot, while Pocahontas (1995) leans more towards drama and romance with fewer comedic elements. Both films are aimed at children but differ in their balance of humor.",moderately humorous,less humorous,True
6,Humor vs. Seriousness,15,Cutthroat Island (1995),18,Four Rooms (1995),B,clear,"Option A, Cutthroat Island, is an action-adventure film with some romantic elements but lacks significant comedic content, placing it closer to the seriousness end of the spectrum. Option B, Four Rooms, is a comedy anthology with dark humor and absurd situations, firmly placing it towards the humor end. The difference between the two is clear.",somewhat serious,humorous,True
6,Humor vs. Seriousness,20,Money Train (1995),30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),A,clear,"Option A, Money Train, includes genres like Comedy and features humor alongside its action and thriller elements, placing it closer to the high pole of humor. In contrast, Option B, Shanghai Triad, is a drama and crime film without comedic elements, aligning it more closely with the low pole of seriousness.",moderately humorous,serious,True
6,Humor vs. Seriousness,16,Casino (1995),8,Tom and Huck (1995),B,clear,"Option A, 'Casino', is a crime drama with a serious tone, focusing on themes of power, greed, and betrayal, which places it closer to the seriousness end of the spectrum. Option B, 'Tom and Huck', is an adventure comedy-drama aimed at children, featuring elements of humor and light-hearted adventures, placing it closer to the humor end.",serious crime drama,children's adventure comedy,True
6,Humor vs. Seriousness,21,Get Shorty (1995),44,Mortal Kombat (1995),A,clear,"Option A, 'Get Shorty', incorporates significant comedic elements alongside its crime and thriller aspects, placing it closer to the humor end of the spectrum. Option B, 'Mortal Kombat', focuses more on action and fantasy, with less emphasis on humor, positioning it closer to the seriousness end.",humorous with crime elements,serious with action elements,True
6,Humor vs. Seriousness,25,Leaving Las Vegas (1995),35,Carrington (1995),B,marginal,"Both 'Leaving Las Vegas' and 'Carrington' are dramas with serious tones and do not contain significant comedic elements. However, 'Leaving Las Vegas' leans slightly more towards the serious end due to its focus on addiction and self-destruction.",very close to the low pole,very close to the low pole,True
6,Humor vs. Seriousness,27,Now and Then (1995),1,Toy Story (1995),B,clear,"Now and Then (1995) contains elements of drama and focuses on coming-of-age themes, indicating a more serious tone. In contrast, Toy Story (1995) is an animated comedy filled with humorous situations and characters, making it significantly more humorous.",moderately serious,highly humorous,True
6,Humor vs. Seriousness,23,Assassins (1995),19,Ace Ventura: When Nature Calls (1995),B,clear,"Option A, 'Assassins', is an action thriller with a serious tone, focusing on the rivalry between assassins. Option B, 'Ace Ventura: When Nature Calls', is a comedy filled with slapstick humor and zany antics, clearly aiming for laughs. The difference in humor content is significant.",somewhat serious,very humorous,True
6,Humor vs. Seriousness,31,Dangerous Minds (1995),7,Sabrina (1995),B,clear,"Option A, Dangerous Minds, is primarily a drama with some inspirational moments but lacks significant comedic elements. In contrast, Option B, Sabrina, is a romantic comedy that includes humor as a central component of its storytelling.",somewhat serious,humorous,True
6,Humor vs. Seriousness,24,Powder (1995),33,Wings of Courage (1995),A,marginal,"Both 'Powder' and 'Wings of Courage' lean towards the serious end of the spectrum, focusing on dramatic and adventurous themes without significant comedic elements. However, 'Powder' might have slightly more moments of emotional depth and human connection that could be seen as lighter than the intense adventure and historical drama of 'Wings of Courage'.",slightly less serious,very serious,False
6,Humor vs. Seriousness,36,Dead Man Walking (1995),31,Dangerous Minds (1995),B,marginal,"Dead Man Walking is a serious drama that deals with heavy themes such as capital punishment and redemption, placing it closer to the seriousness end of the spectrum. Dangerous Minds, while still a drama, incorporates more inspirational and uplifting elements, making it slightly less serious than Dead Man Walking.",very close to the low pole,closer to the middle but leaning towards the low pole,True
6,Humor vs. Seriousness,34,Babe (1995),33,Wings of Courage (1995),A,clear,"Option A, 'Babe', incorporates elements of humor and light-hearted storytelling suitable for children, placing it closer to the high pole of humor. In contrast, Option B, 'Wings of Courage', focuses on adventure and romance with a serious tone, aligning it more closely with the low pole of seriousness.",light-hearted and humorous,serious and dramatic,True
6,Humor vs. Seriousness,28,Persuasion (1995),29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",B,marginal,"Option A, 'Persuasion', is a drama and romance film that focuses on themes of love and societal norms, which tends to be more serious than humorous. Option B, 'The City of Lost Children', while dark and fantastical, incorporates elements of whimsy and imagination that can be seen as lighter than pure seriousness, though not overtly comedic.",serious,slightly less serious,True
6,Humor vs. Seriousness,26,Othello (1995),15,Cutthroat Island (1995),B,marginal,"Option A, 'Othello', is a dramatic adaptation of Shakespeare's tragedy, focusing on betrayal, jealousy, and revenge, which aligns closely with the serious end of the spectrum. Option B, 'Cutthroat Island', while primarily an action-adventure film, includes some lighter moments and romantic elements that slightly elevate its humor score compared to 'Othello'.",very close to the low pole,slightly closer to the middle,True
6,Humor vs. Seriousness,38,It Takes Two (1995),21,Get Shorty (1995),A,clear,"Option A, 'It Takes Two', is a family comedy with a focus on humor and light-hearted storytelling, making it closer to the high pole. Option B, 'Get Shorty', while also a comedy, incorporates elements of crime and thriller, which adds a layer of seriousness that pulls it slightly away from the high pole compared to Option A.",highly humorous,moderately humorous,True
6,Humor vs. Seriousness,4,Waiting to Exhale (1995),30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),A,clear,"Option A, 'Waiting to Exhale', includes comedic elements alongside its dramatic and romantic themes, placing it closer to the humor end of the spectrum. In contrast, Option B, 'Shanghai Triad', is a crime drama with serious themes, aligning it more closely with the seriousness pole.",moderately humorous,serious,True
6,Humor vs. Seriousness,41,Richard III (1995),46,How to Make an American Quilt (1995),B,marginal,"Option A, 'Richard III', is a dramatic and intense portrayal of political intrigue and betrayal, aligning closely with serious themes. Option B, 'How to Make an American Quilt', while also a drama, incorporates more emotional and reflective elements that lean slightly lighter than the intense seriousness of Option A.",very serious,slightly less serious,True
6,Humor vs. Seriousness,45,To Die For (1995),29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",A,clear,"Option A, 'To Die For', is a dark comedy that incorporates humor despite its dramatic and thriller elements, placing it closer to the high pole. Option B, 'The City of Lost Children', while imaginative and visually stunning, leans more towards a serious tone with its dystopian and fantastical themes, positioning it closer to the low pole.",dark comedy,surreal and dystopian,True
6,Humor vs. Seriousness,47,Seven (a.k.a. Se7en) (1995),23,Assassins (1995),B,marginal,"Both 'Seven' and 'Assassins' are primarily focused on serious themes and intense plot developments, making them lean towards the seriousness end of the spectrum. However, 'Seven' is slightly more serious due to its deep psychological elements and darker tone compared to 'Assassins', which includes some lighter moments amidst its action.",very close to the low pole,slightly closer to the middle,True
6,Humor vs. Seriousness,42,Dead Presidents (1995),43,Restoration (1995),A,marginal,"Option A, 'Dead Presidents', includes some comedic elements due to the presence of Chris Tucker, known for his comedic roles, but it primarily focuses on serious themes such as war, poverty, and racial issues. Option B, 'Restoration', is a historical drama that deals with complex themes like power, love, and betrayal without any notable comedic elements.",slightly humorous,serious,False
6,Humor vs. Seriousness,50,"Usual Suspects, The (1995)",24,Powder (1995),negligible,marginal,"The Usual Suspects is primarily a thriller with a complex plot and dark tone, lacking significant comedic elements. Powder, while dramatic, includes moments of emotional depth and some lighter, more humanizing scenes that contrast with its serious themes. However, neither leans heavily towards humor.",minimally humorous,slightly less serious,False
6,Humor vs. Seriousness,10,GoldenEye (1995),23,Assassins (1995),A,marginal,"Option A, 'GoldenEye', incorporates classic Bond charm and wit, suggesting a balance between action and humor. Option B, 'Assassins', focuses more on the rivalry and action between assassins without clear indications of comedic elements.",moderately humorous,serious,True
6,Humor vs. Seriousness,5,Father of the Bride Part II (1995),20,Money Train (1995),A,clear,"Option A, 'Father of the Bride Part II', is a pure comedy centered around family dynamics and humorous situations, placing it closer to the high pole of humor. Option B, 'Money Train', while it includes comedic elements, is primarily an action thriller with a mix of genres, making its position on the humor scale less pronounced compared to Option A.",highly humorous,moderately humorous,True
6,Humor vs. Seriousness,11,"American President, The (1995)",43,Restoration (1995),A,clear,"Option A, 'The American President', includes comedic elements alongside its drama and romance, placing it closer to the humor end of the spectrum. In contrast, Option B, 'Restoration', is purely a drama with historical and political themes, aligning it more closely with the seriousness end.",moderately humorous,serious,True
6,Humor vs. Seriousness,9,Sudden Death (1995),18,Four Rooms (1995),B,clear,"Option A, 'Sudden Death', is an action movie focused on a tense and serious plot involving terrorism and hostage situations, which aligns more with the seriousness end of the spectrum. Option B, 'Four Rooms', is a comedy anthology with dark humor and absurd situations, placing it closer to the humor end of the spectrum.",serious action plot,darkly humorous anthology,True
6,Humor vs. Seriousness,22,Copycat (1995),1,Toy Story (1995),B,clear,"Option A, 'Copycat', is a crime thriller with dramatic and horror elements, indicating a very serious tone. In contrast, Option B, 'Toy Story', is an animated comedy designed for children, featuring light-hearted adventures and humor.",very low on humor,high on humor,True
