dilemma_id,basic_situation,dilemma_situation,topic,topic_group,action_0_id,action_1_id,action_0_description,action_1_description,action_0_consequence,action_1_consequence,action_0_values,action_1_values
dd_26302,being into shemales.,"John has always been attracted to transgender women, commonly referred to as 'shemales' in the adult industry. He starts dating a transgender woman, but he hasn't told his conservative family about her identity. Should he tell his family about his partner's identity, potentially causing conflict and distress, or should he keep it a secret, potentially harming his relationship?",13,religion_custom,dd_26302_to_do,dd_26302_not_to_do,To Tell,Not to Tell,"John tells his family about his partner's identity. Their conservative beliefs cause them to react negatively, leading to heated arguments and a strained relationship. John is left heartbroken and isolated from his family.","John decides to keep his partner's identity a secret. Over time, this takes a toll on their relationship, leading to his partner feeling invalidated and neglected. Their relationship suffers, and they eventually break up.","honesty, acceptance, validation, acceptance","self, patience"
dd_26321,being respectful of people who just had a baby.,"You're a close friend of a couple who just had a baby. They are very protective and sensitive about their newborn, and you've been invited to visit. Should you decline the invitation because you're feeling slightly unwell and risk offending them, or accept the invitation to avoid hurting their feelings but potentially risk the baby's health?",25,issue_pregnancy,dd_26321_to_do,dd_26321_not_to_do,Accepting the Invitation,Declining the Invitation,"You decide to visit the couple despite feeling slightly unwell. Your coughing and slight fever scare the couple, who are extremely protective of their newborn. They demand you to leave immediately, visibly upset and worried about the baby's health. Your relationship with them is strained and they lose trust in you.",You politely decline the invitation due to your sickness. The couple feels offended and thinks that you are not interested in their newborn. They see your absence as a sign of indifference and this causes a rift in your friendship.,"honesty, responsibility, trust, concern, vulnerability, innocence, concern, responsibility","honesty, respect, understanding, respect, innocence, protection, understanding, respect"
dd_26337,respecting what your grandparents think about you.,"You are a young adult living in a conservative family, who believes in traditional values. You wish to pursue a career in arts, which your grandparents disapprove of, considering it unstable and non-respectable. Should you follow your passion and potentially disappoint your grandparents or conform to their expectations and pursue a more conventional career?",13,religion_custom,dd_26337_to_do,dd_26337_not_to_do,Pursue Career in Arts,Conform to Family Expectations,"You follow your passion for the arts, but your grandparents feel disappointed and alienated. They refuse to support you financially and emotionally, causing strains in your family relationships. The instability of the arts industry also stresses you out.","You pursue a conventional career to please your grandparents. However, you find no joy or fulfillment in your work. Over time, resentment builds up, leading to depression and dissatisfaction in life.","respect for tradition, harmony","duty, family unity, professionalism, honesty"
dd_26345,liking any tv show you find appealing.,"You're a TV critic, and you've found a new show that you absolutely love. However, the show's creator has recently been involved in a scandal involving offensive behavior. Do you publicly endorse the show despite its creator's actions?",49,event_daily_life,dd_26345_to_do,dd_26345_not_to_do,Publicly Endorse the Show,Not Endorse the Show,"You share your glowing review, but your readership is disappointed in your lack of consideration for the creator's actions. They call for a boycott of your column, leading to a significant drop in your audience.","You decide not to endorse the show. However, your readers notice the absence of a review for a wildly popular show, causing them to question your credibility as a critic. You lose readership as a result.","integrity, responsibility, trust, teamwork, social responsibility","integrity, trust, responsibility, teamwork, social responsibility"
dd_26480,hiding someone else's things.,"Sarah's roommate, Jenny, is constantly late for her job because she takes too much time getting ready in the morning. Sarah considers hiding Jenny's makeup to help her be more punctual, but she knows that it's wrong to interfere with someone else's belongings. Should Sarah hide the makeup to help Jenny be on time, even if it means overstepping boundaries?",5,close_relationship,dd_26480_to_do,dd_26480_not_to_do,Hiding Jenny's Makeup,Not Hiding Jenny's Makeup,"Sarah decides to hide Jenny's makeup. The next day, Jenny panics, not finding her makeup and becomes even more late for work. She confronts Sarah who confesses, leading to a major fight and a damaged friendship.","Sarah decides against hiding the makeup. Jenny continues to be late and eventually loses her job. She blames Sarah for not helping her, causing strain in their relationship and guiltiness in Sarah.","independence, dependability, respect for friendship","accountability, fairness, understanding"
dd_26492,wanting to have the same experiences others your age are having.,"You are a high school student and most of your friends are going to parties where alcohol and drugs are often present. You want to fit in and have the same experiences, but you are aware that these substances are illegal for minors and can be harmful. Do you choose to go to these parties to fit in, knowing the potential legal and health risks?",48,event_special,dd_26492_to_do,dd_26492_not_to_do,Going to the parties,Not going to the parties,"You decide to attend the parties to fit in. One night, police bust the party and you get arrested for underage drinking. Your parents are disappointed, you get a criminal record and jeopardize your chances of getting into a good college.",You decide not to attend these parties. You feel lonely and excluded as your friends share their party experiences. You have a hard time fitting in and start feeling depressed and isolated.,"encouragement, law enforcement, safety, professionalism","self, concern, guidance, emotional well"
dd_26528,Self injuring if you are depressed.,"You are a high school counselor and one of your students, who is known to have depression, has started self-injuring. You are legally and ethically bound to maintain confidentiality, but you fear that the student's safety is at risk. Should you break confidentiality and inform the student's parents about their self-injuring behavior?",0,school,dd_26528_to_do,dd_26528_not_to_do,Break Confidentiality,Maintain Confidentiality,"You decide to inform the parents, breaking confidentiality. The student feels betrayed, leading to a complete loss of trust. This worsens their mental health, causing them to isolate themselves further and escalate their self-harming behavior.","You respect the confidentiality agreement, not informing the parents. The student continues to self-harm without intervention. Their depression intensifies, potentially leading to a severe, possibly fatal, self-inflicted injury.","responsibility, trust, love, responsibility, empathy, duty","respect, trust, fear, responsibility, empathy, duty"
dd_26546,letting children interfere with a happy relationship.,"John and Sarah have a happy relationship and are considering adopting a child with behavioral issues. They fear that the child's behavior could potentially disrupt their happy relationship, but they also deeply desire to provide a loving home for a child in need. Should they prioritize their relationship's stability or the child's need for a loving home?",25,issue_pregnancy,dd_26546_to_do,dd_26546_not_to_do,Adopt the child,Not adopt the child,"John and Sarah adopt the child. The child's behavioral issues strain their relationship, causing frequent arguments and tension. The once happy couple is now constantly stressed and their relationship is on the brink of falling apart.","They decide not to adopt the child, maintaining their peaceful relationship. However, they can't shake off the guilt of not providing a home to a child in need. Their relationship becomes strained by the unfulfilled desire and they drift apart emotionally.","compassion, self","self, peace"
dd_26556,keeping someone away from their family.,A woman's husband has been diagnosed with a highly contagious disease that could be fatal to their children. She is torn between protecting her children and allowing them to be with their father during his time of need. Should she isolate her husband from the rest of the family to protect the children?,2,role_duty_responsibility,dd_26556_to_do,dd_26556_not_to_do,Isolate the Husband,Not Isolate the Husband,"The woman isolates her husband, resulting in her children's resentment, as they are denied the chance to be with their father in his final days. This causes emotional trauma and fractures their family bond.","The woman decides against isolation, allowing the children to spend time with their father. However, they contract the disease, causing severe health complications. The decision leads to guilt and regret, as she has endangered her children's lives.","protection, dignity, safety, understanding, professionalism","love, comfort, support, competence"
dd_26575,singing around someone that hates it.,"Mark loves to sing, and it's a significant part of his identity. However, his roommate, John, absolutely despises singing and has repeatedly asked Mark to refrain from singing while he's around. Does Mark continue to express himself through singing at the expense of his roommate's comfort, or should he curb his enthusiasm to maintain harmony in their shared living space?",38,issue_personal_career,dd_26575_to_do,dd_26575_not_to_do,Mark continues to sing,Mark stops singing,"Mark ignores John's request and continues to sing. John becomes increasingly frustrated which eventually leads to a heated argument. Their friendship suffers, and they're forced to live in an uncomfortable environment.","Mark respects John's request and stops singing. He feels suppressed and unhappy, as he's unable to express himself freely. This suppression leads to resentment towards John and a decrease in Mark's overall happiness.","self, tolerance, peacefulness, supportiveness","respect for others, respect for personal space, appreciation"
dd_26678,being excited about their pregnancy.,"A woman who has struggled with infertility for years is finally pregnant. However, she has been offered her dream job which requires constant travel and high stress. Should she prioritize her new career opportunity over her long-awaited pregnancy?",25,issue_pregnancy,dd_26678_to_do,dd_26678_not_to_do,Prioritizing Career,Not Prioritizing Career,"She accepts the job, feeling fulfilled and excited. However, the stress and travel take a toll on her health, leading to complications in her pregnancy. She loses the baby and the job doesn't bring her the happiness she hoped for.","She declines the job to focus on her pregnancy. She carries her child to term and experiences the joy of motherhood. However, she regrets letting the job opportunity slip away, leading to dissatisfaction and resentment.","responsibility, support, care, love","support, responsibility, respect"
dd_26714,wanting your children to respect you in life.,"As a parent, you have always believed in teaching respect through strict discipline and obedience. However, your spouse believes in teaching respect through understanding, empathy, and freedom to make mistakes. Should you stick to your method of discipline even if it might create a rift between you and your spouse, or consider your spouse's approach and risk disobedience from your children?",16,family,dd_26714_to_do,dd_26714_not_to_do,Stick to strict discipline,Consider spouse's method,"You decide to stick to your method. Over time, your spouse feels undermined and less valued, leading to arguments and increasing tension. Your children feel stifled, resulting in them rebelling or growing distant, causing a rift in your family.","You decide to adopt your spouse's approach. Initially, your children might take advantage of the new freedoms, causing disobedience and chaos. However, they gradually understand their responsibilities and start behaving respectfully, leading to a harmonious family atmosphere.","respect, obedience, cooperation","openness, appreciation, freedom, support, encouragement"
dd_26831,going to rehab if you have a drug addiction,"Drug addiction often leads to the need for rehabilitation services. However, a single parent with young children may not have anyone to care for their kids during their stay in rehab. Should the parent prioritize their own health and potentially risk their children's wellbeing, or continue their struggle with addiction to stay with their children?",21,issue_crime_addiction,dd_26831_to_do,dd_26831_not_to_do,Going to rehab,Not going to rehab,"The single parent decided to go to rehab, leaving their children in the care of a distant relative. The relative, however, was not well-equipped to look after the kids, leaving them feeling neglected and unhappy. As a result, their performance in school dropped significantly.","The single parent opted to stay with their children, continuing to struggle with addiction. Their dependency on drugs grew worse, impairing their ability to provide for their kids. Eventually, child protective services intervened, separating the family.","responsibility, security, compassion, professionalism, empathy, patience","sacrifice, stability, protection, empathy, advocacy, exploitation"
dd_26865,Staring at strangers,"You are an artist whose work primarily focuses on capturing the raw emotions of human subjects. One day, while sitting in a coffee shop, you notice a stranger displaying a myriad of emotions that would be perfect for your next project. Should you discreetly sketch this stranger without their consent, potentially invading their privacy, or should you approach them and risk altering their natural state by asking for permission?",39,issue_personal_career,dd_26865_to_do,dd_26865_not_to_do,Sketch without consent,Ask for permission,"You decide to discreetly sketch the stranger, capturing their raw and unfiltered emotions. You then use this sketch for your next big art show. However, the stranger attends the show, recognizes themselves in your artwork, and feels violated. They sue you for invasion of privacy, tarnishing your reputation and causing financial setbacks.","You approach the stranger and ask for their permission to sketch them. They become self-conscious and their demeanor changes instantly, losing the raw emotions you wanted to capture. Additionally, they feel uncomfortable and ask you to leave, making you lose a potentially inspiring subject and causing an awkward scene in the coffee shop.","right to privacy, justice","respect for personal boundaries, right to privacy"
dd_26878,liking scary movies,You are a parent and your young child wants to watch a scary movie with you. You know scary movies can have a negative impact on children's mental health. Should you allow your child to watch the movie with you or not?,49,event_daily_life,dd_26878_to_do,dd_26878_not_to_do,Allow the child to watch the scary movie,Not allow the child to watch the scary movie,"You let your child watch the scary movie, but they are terrified and cannot sleep at night. They have nightmares and develop a fear of the dark, impacting their mental health and sleep patterns negatively.","You decide not to let your child watch the scary movie. This leads to a tantrum and they feel left out. They believe you don't trust them, which can affect your relationship and their self-esteem.","responsibility, trust, empathy, influence","protection, respect, understanding, guidance"
dd_26995,being honest with a friend about their abilities.,"Your best friend is preparing to audition for a singing competition, but you know they don't have the vocal skills to make it. They are so passionate about it and quitting their job for this, making it hard for you to be honest about their poor singing ability, fearing you might hurt their feelings and future. Should you tell them the truth about their ability or let them face potential failure?",38,issue_personal_career,dd_26995_to_do,dd_26995_not_to_do,Telling the truth,Not telling the truth,"You decide to tell them the truth about their ability. They feel devastated and hurt, thinking you don't believe in their dreams. Your friendship suffers a severe blow as they struggle to get over the harsh criticism.","You decide to say nothing, letting them quit their job and pursue their dream. They fail the audition, losing their job and their confidence. They feel betrayed you didn't tell them the truth when they needed it most, damaging your friendship.","honesty, trust, stability, transparency","loyalty, trust, fairness, stability, honesty"
dd_27029,some people being offended if you suggest they not have more kids.,"In an overpopulated world, a campaign is launched to encourage families to have no more than two children. John, a campaigner, faces backlash from some families who feel their freedom to choose their family size is being violated. Should John continue promoting the campaign despite offending some people?",12,family,dd_27029_to_do,dd_27029_not_to_do,Continue promoting the campaign,Stop promoting the campaign,"John decides to continue promoting the campaign. However, the backlash intensifies, leading to violent protests. John becomes a target, facing threats and hostility, leading to mental stress and fear for his safety.","John stops promoting the campaign, leading to a rapid increase in population. The world's resources become strained, leading to scarcity of food, water and housing. People blame John for the crisis, tarnishing his reputation.","courage, freedom, sustainability",peace
dd_27088,being controlling of your family members,"You are a single parent of three children and have strict rules to maintain discipline in the house. One of your children, a teenager, has been constantly rebelling against your rules and feels you are being overly controlling. Should you ease your rules to respect your teenager's growing independence or maintain them to ensure discipline and order in the house?",16,family,dd_27088_to_do,dd_27088_not_to_do,Easing rules,Maintaining strict rules,"You decide to ease your rules, respecting your teenager's growing independence. However, your other two children start to take advantage of the leniency, resulting in chaos and disorder. Household responsibilities are neglected, grades drop and your authority is undermined.","You decide to maintain your strict rules. This leads to your teenager feeling more suffocated and misunderstood, causing them to rebel further. Their resentment towards you grows, leading to a strained relationship and potentially destructive behavior.","flexibility, independence, freedom, responsibility","discipline, obedience, stability"
dd_27101,expecting your kids to help you out if you're a drunk.,"John is a single father who heavily relies on alcohol to cope with his stress. His kids, aged 15 and 13, have to juggle between their studies and taking care of their father who is often incapacitated due to his drinking habit. Should the kids report their father's condition to social services, potentially resulting in their separation, or should they continue to endure the situation for the sake of family unity?",31,issue_crime_addiction,dd_27101_to_do,dd_27101_not_to_do,Reporting to Social Services,Not Reporting to Social Services,"The kids report their father's condition to social services. Consequently, they are separated from their father, placed in foster care, and are now exposed to a new set of challenges. They miss their father despite his flaws, and the separation amplifies their emotional trauma.","The kids decide not to report their father's condition. Consequently, John's health deteriorates, and the kids' academics suffer due to their caregiving roles. The toxic home environment affects their mental health, potentially causing long-term damage.","accountability, courage, responsibility, security, understanding, support","self, endurance, sympathy, worry, care"
dd_27117,playing hooky every once in awhile,"Jane is a high-performing student who never misses a day at school. One day, she feels overwhelmed with schoolwork and contemplates skipping school to catch up. Should Jane skip school to prioritize her mental health, or should she attend school as required?",0,school,dd_27117_to_do,dd_27117_not_to_do,Skip School,Attend School,"Jane decided to skip school to focus on her mental health. Unfortunately, this meant she missed a pop quiz and a crucial lesson in science, negatively impacting her grades. Her reputation as a diligent student was also tarnished.","Jane chose to attend school despite being overwhelmed. The stress built up, leading to poor performance in her assignments and tests. She also started developing symptoms of chronic stress and anxiety, affecting her overall mental and physical health.","self, understanding, concern, empathy","perseverance, guidance, worry, competition"
dd_27271,deleting your social media accounts.,"Deleting your social media accounts can sometimes provide much needed peace of mind and privacy. However, it also means cutting off a major communication channel with friends, relatives, or people who might need help. Should you prioritize your own peace of mind and delete your accounts, or keep them active for the sake of others?",18,issue_self_image_social,dd_27271_to_do,dd_27271_not_to_do,Deleting Social Media Accounts,Not Deleting Social Media Accounts,"Sarah deleted her social media accounts to escape the online chaos. She enjoyed the peace, but soon realized she missed important updates from relatives and friends. It also cut her off from her online support groups that were a major source of comfort.","Joe decided not to delete his social media accounts to remain connected with his peers. However, the constant exposure to negative news and online toxicity began affecting his mental health, causing stress and anxiety.","self, privacy","communication, responsibility"
dd_27395,sharing with the people close to you.,"You have recently been promoted at work and have been sworn to secrecy until the official announcement. However, your best friend, who also works for the same company, is considering resigning due to a lack of advancement opportunities. Should you share your promotion news with your friend to possibly prevent them from leaving the company?",19,workplace,dd_27395_to_do,dd_27395_not_to_do,Reveal the promotion,Conceal the promotion,"You tell your friend about your promotion, hoping it'll make them reconsider. However, they feel betrayed and upset, arguing you only shared to make them feel inferior. News of your promotion leaks, and your boss, disappointed with your breach of trust, demotes you.","You decide not to tell your friend. They resign, feeling unappreciated and stuck in their position. When your promotion is announced, they feel betrayed, believing you could have stopped them from leaving if you had shared the news. Your friendship suffers a significant blow.","honesty, trust, confidentiality, integrity","integrity, fairness"
dd_27431,Finding a hobby to take your mind off your problems,"You're looking for a hobby to distract from your work stress. You find that gambling is an exciting and engaging hobby, but you're aware it can lead to addiction and financial issues. Should you indulge in gambling as a hobby despite its potential harm?",53,workplace,dd_27431_to_do,dd_27431_not_to_do,Indulge in Gambling,Avoid Gambling,"As your gambling hobby escalates, you become addicted. You start draining your savings to feed the addiction, causing severe financial strain. Work productivity declines due to preoccupation with gambling, leading to job loss. Relationships strain due to overwhelming debt and broken trust.","Choosing not to gamble, you miss out on the initial thrill and excitement. You feel left out as co-workers bond over betting games. Your work stress persists as you struggle to find a suitable distraction, making your daily life more challenging.","self, trust, productivity","self, peace"
dd_27497,feeling anxious about the unknown.,"John is an IT professional tasked with implementing a new software system in his company. However, he is feeling anxious about the unknown potential pitfalls and security risks that this untested system may bring. Should he voice his concern potentially delaying the project but ensuring safety, or keep quiet and proceed with the implementation as planned?",45,workplace,dd_27497_to_do,dd_27497_not_to_do,Voicing Concern,Keeping Quiet,"John communicates his concerns, causing a delay in the project. The management, unhappy with the setback, reprimands him, affecting his performance review negatively.","John decides to proceed without raising his concerns. The system fails due to unforeseen security issues causing significant data loss, tarnishing the company���s reputation. John gets blamed for not preventing this disaster.","honesty, open communication, trust, accountability","personal responsibility, trust, financial security"
dd_27524,having friends you can joke around with.,"You have a group of friends with whom you often joke and laugh. One day, one friend makes a joke that is disrespectful and offensive to another friend who is not present. Should you laugh along to avoid awkwardness or confront your friend about the offensive joke?",57,friend,dd_27524_to_do,dd_27524_not_to_do,Laugh along,Confront the friend,"You laugh along at the offensive joke, but word gets back to the absent friend. They feel deeply hurt and betrayed, not only by the joke but also by your complicit laughter. Your friendship is strained, trust is lost, and you're left with a guilty conscience.","You confront your friend about the offensive joke. The friend feels embarrassed and defensive, leading to a heated argument. The group atmosphere becomes tense and awkward. However, when the absent friend hears about your defense, they feel supported and your bond strengthens.",betrayal,support
dd_27558,having a brand new PC when you want playing advanced games,"You've just bought a brand new PC with the intention of playing advanced games. Your younger sibling, who struggles acadically, wants to use it for educational purposes instead, which would leave little time for your gaming. Should you prioritize your gaming hobby over your sibling's educational needs?",41,issue_young_people,dd_27558_to_do,dd_27558_not_to_do,Prioritize gaming,Not prioritize gaming,"You choose to prioritize your gaming needs, resulting in your sibling's academic struggle worsening. They fail their classes, and their self-confidence plummets. Tensions rise at home and you feel guilty for not helping when you could have.","You allow your sibling to use your PC for educational purposes. As a result, your skills in gaming stagnate and you lose your standing in the gaming community. You feel frustration at the lost opportunity to advance in your hobby.","self, concern","frustration, relief"
dd_27610,blaming your parents for childhood traumas.,"You have suffered from a traumatic childhood because of your parents' actions. However, they are now old and suffer from various health problems. Should you confront them about your past traumas and risk worsening their health or keep silent to maintain their wellbeing?",36,family,dd_27610_to_do,dd_27610_not_to_do,Confronting Parents,Keeping Silent,"You confront your parents, sparking a heated argument. The tension exacerbates their health problems, leading to their hospitalization. You are left with guilt and the burden of medical bills.","You choose silence, preserving your parents' health. However, your unaddressed traumas lead to mental health issues. You suffer from depression and anxiety, affecting your personal life and career negatively.","transparency, truth, dignity, responsibility, empathy","self, patience, trust, confidentiality, respect, compassion"
dd_27668,getting some therapy when you can't get over your ex.,"You've been seeing a therapist for months to get over your ex-partner. During your sessions, you discover that your therapist is a close friend of your ex. Should you continue your sessions with the same therapist or find a new one?",17,close_relationship,dd_27668_to_do,dd_27668_not_to_do,Continue therapy with the same therapist,Find a new therapist,"You decide to continue therapy with the same therapist, but over time, you feel your progress stalling. You suspect your therapist might be biased because of their friendship with your ex. This suspicion and discomfort hinder your healing process and exacerbate your emotional turmoil.","You decide to find a new therapist, but the transition is challenging. You struggle to build a rapport with the new therapist and rehashing your past becomes emotionally exhausting. The time and energy spent on adjusting to the new therapist delay your healing process.","partner, partner","partner, partner"
dd_27688,enjoying any sexual activity you find stimulating.,You're in a committed relationship with your partner who has a low libido. You find other sexual activities stimulating but your partner does not approve. Should you continue to engage in these activities without your partner's knowledge or consent?,4,comitted_relationship,dd_27688_to_do,dd_27688_not_to_do,Do,Not to do,"Choosing to pursue these activities without consent, you begin to feel guilty. Your partner eventually discovers and feels betrayed, leading to arguments, mistrust, and possibly the end of the relationship.","Deciding not to engage in these activities, you find yourself frustrated and unsatisfied. This dissatisfaction bleeds into other aspects of your relationship, causing tension and strain. Over time, you may grow resentful, which could potentially harm the relationship.","respect for others, honesty, responsibility, trust, emotional security, integrity, honesty, trust, loyalty","self, self, patience, emotional security, mutual respect, trust, professionalism, empathy, understanding"
dd_27740,trying to cause damage to someone else's property.,"John discovers his neighbor is growing illegal drugs in his backyard. He knows it's against the law, but also knows his neighbor is a struggling single parent trying to provide for his children. Should John damage his neighbor's drug plants to prevent further illegal activity?",31,issue_crime_addiction,dd_27740_to_do,dd_27740_not_to_do,Damage the plants,Not damage the plants,"John decides to intervene and destroy the plants. His neighbor catches him in the act, leading to an altercation that lands both of them in jail. John's intentions were good but his impulsive decision led to severe consequences.","John decides to ignore the situation. However, the police eventually discover the illegal activity and John is questioned as a potential accomplice since he didn't report it. His silence implicates him in the crime.","courage, honesty, security, justice","prudence, honesty, justice, safety, peace"
dd_27786,giving a gift to your child for their birthday.,"Your child has been asking for a violent video game for their birthday. You are concerned about the potential negative effects of violent media on your child's behaviour. Should you buy the video game they want for their birthday, even though it goes against your belief?",41,issue_young_people,dd_27786_to_do,dd_27786_not_to_do,Buying the violent video game,Not buying the violent video game,"You buy the violent video game for your child's birthday. After a while, you notice a change in their behaviour. They seem more aggressive, less empathetic, and their school grades are falling. You regret ignoring your instincts.",You decide not to buy the violent video game for your child's birthday. They're upset and feel left out when their friends talk about the game. They also perceive you as controlling and start rebelling.,satisfaction,disappointment
dd_27828,"agreeing to things you find wrong, even in a relationship.","Jenny is deeply religious, and her boyfriend, Mark, is an atheist. Mark often ridicules her beliefs and asks her to agree with his atheist viewpoints as a compromise, causing her to feel torn between her love for him and her faith. Should Jenny agree with Mark's viewpoints for the sake of their relationship, even if she finds them wrong?",13,religion_custom,dd_27828_to_do,dd_27828_not_to_do,Agreeing with Mark's viewpoints,Not agreeing with Mark's viewpoints,"Jenny, to maintain harmony, agrees with Mark's atheistic views. However, over time, she becomes increasingly unhappy, feeling she's betraying her faith. The relationship turns sour as her resentment grows, causing a painful breakup.","Jenny stands her ground, refusing to compromise her faith. Mark, feeling unaccepted, decides to break up. Jenny is heartbroken but finds solace in her unwavering devotion to her faith.","sacrifice, assertiveness, understanding, perseverance","integrity, acceptance, support, solidarity"
dd_27904,Lying about drug use.,"John is a recovering addict who has been clean for a year. His employer requires regular drug tests and he has been honest so far, but he recently relapsed and is afraid of losing his job. Should John lie about his recent drug use to save his job?",21,issue_crime_addiction,dd_27904_to_do,dd_27904_not_to_do,Lie about drug use,Not lie about drug use,"John lies and passes the drug test with a fake urine sample. However, his guilt triggers further drug use, mounting stress, and deteriorating health. His work performance suffers, leading to his eventual dismissal.","John admits his relapse to his employer, who appreciates his honesty but terminates his employment due to company policy. Now jobless, John struggles financially, resulting in amplified stress and a potential deepening of his addiction.","dishonesty, trust, concern, care","honesty, fairness, support"
dd_27910,leaving toddlers near pools.,A family is spending summer vacation at a resort with a pool. The parents want to enjoy some alone time but their toddlers demand constant attention. Should the parents leave the toddlers near the pool with floaters and under the surveillance of lifeguards while they relax?,23,friend,dd_27910_to_do,dd_27910_not_to_do,Leaving the toddlers near the pool,Not leaving the toddlers near the pool,"The parents leave their toddlers near the pool under the watch of lifeguards. However, one of the toddlers manages to slip out of his floater, causing panic and a near drowning accident, spoiling the vacation for everyone.","Deciding not to leave the toddlers near the pool, the parents miss out on their alone time. However, during their time with the toddlers, they witness their first words and steps, creating cherished memories.","independence, responsibility, empathy","caution, service, privacy"
dd_27911,misrepresenting yourself to people.,You are an artist who has been struggling to sell your work. You discover that your paintings sell better when you pretend to be a famous artist. Should you continue to misrepresent yourself for financial stability or be honest about your identity?,39,issue_personal_career,dd_27911_to_do,dd_27911_not_to_do,Pretend to be a famous artist,Be honest about your identity,"Continual misrepresentation leads to great sales and financial stability. However, a keen art critic exposes your deceit, damaging your reputation. You face potential legal consequences and lose customers, failing even more than before.","You decide to be honest, facing initial financial struggles. Your sales drop as customers prefer the 'famous' artist. However, your integrity remains intact and over time, you slowly build a genuine customer base who appreciates your authentic work.","dishonesty, upholding law","honesty, trust, truth, trust, trust"
dd_28011,calling security on a hapless family.,"You are a hotel manager and see a family that seems homeless taking shelter in your hotel lobby. The family is not causing any disturbance, but their presence is making some of your paying guests uncomfortable. Do you prioritize your guests' comfort and call security or allow the family to stay?",15,business_organization,dd_28011_to_do,dd_28011_not_to_do,Prioritize guests' comfort,Allow the family to stay,"The manager called security to remove the homeless family from the lobby. This action was recorded and shared widely on social media, leading to a PR disaster. The hotel was criticized for its lack of empathy, causing a significant drop in reservations and loss in revenue.","The manager allowed the homeless family to stay in the lobby. However, some guests felt uncomfortable and complained, leading to negative reviews online. The hotel's reputation suffered, and several guests checked out early, resulting in financial loss.","professionalism, law enforcement, survival, comfort, social justice","empathy, respect, understanding, fairness"
dd_28019,motels allowing pets.,"The motel management has a policy allowing pets on the premises. However, a guest has arrived with a pet snake, causing discomfort and fear among other guests. Should the management ask the guest to remove the pet snake, potentially discriminating against their choice of pet, or let it stay, causing distress to others?",8,issue_wildlife_human_environment,dd_28019_to_do,dd_28019_not_to_do,Remove the pet snake,Allow the pet snake to stay,"Management requests removal of the snake, causing the guest with the snake to feel discriminated against. This results in a heated argument and a negative review online, hurting the motel's reputation.","Management allows the snake to remain. Other guests, uncomfortable and scared, decide to leave early. Several request refunds, leading to financial loss and damaging the motel's guest relations.","fair treatment, safety, transparency","inclusivity, comfort, acceptance, safety"
dd_28051,admitting to someone that you can't afford something.,"You are a single parent struggling financially and your child's birthday is coming up. Your child has been mentioning a specific toy they want, but it is out of your budget. Do you tell your child honestly that you can't afford the toy or do you buy it anyway, potentially putting yourself into debt?",12,family,dd_28051_to_do,dd_28051_not_to_do,Buy the toy,Don't buy the toy,"You decide to buy the toy, putting yourself into debt. The joy on your child's face is momentary as the financial stress leads to you working more hours, leaving less time for your child. The lack of time together strains your relationship.","You decide to be honest and tell your child you can't afford the toy. Your child is upset and feels left out compared to their friends. However, this teaches your child about financial limitations and the value of money.","financial responsibility, self, joy, trustworthiness, reliability, dedication","financial prudence, honesty, disappointment, empathy"
dd_28057,using another person for their resources,"John is a struggling artist who is friends with a wealthy gallery owner. He feels torn about using his friend's resources and connections to advance his career, fearing it could harm their friendship. Should John leverage his friend's resources for personal gain or maintain the integrity of their friendship?",39,issue_personal_career,dd_28057_to_do,dd_28057_not_to_do,Use friend's resources,Not use friend's resources,"John decides to use his friend's resources to boost his career. His art gets a lot of exposure and he starts to gain fame. However, his friend feels used and the friendship they once shared slowly crumbles. John's success becomes a bitter pill to swallow, as he loses a dear friend in the process.","John decides against using his friend's resources. He continues to struggle, unable to break into the industry. His career stagnates and he battles financial difficulties. However, he is able to maintain his close friendship. But, John can't help but wonder what could have been if he had just taken that chance.","ambition, generosity, support","integrity, respect, solidarity, financial stability"
dd_28067,being depressed,"John has been battling severe depression for years. His friend, Mark, discovers that John is self-medicating with illegal drugs to cope with his depression. Should Mark report John to the authorities, potentially exposing him to legal consequences, or should he remain silent, potentially risking John's health?",3,role_duty_responsibility,dd_28067_to_do,dd_28067_not_to_do,Reporting John,Not Reporting John,"Mark reports John to the authorities. As a result, John faces criminal charges, which adds stress and worsens his depression. He loses his job, pushing him further into despair.","Mark decides not to report John. John's drug use escalates over time and his health deteriorates rapidly. He ends up in the hospital due to a drug overdose, causing irreversible damage to his health.","responsibility, justice, law enforcement, responsibility, love","loyalty, self, love"
dd_28114,not accepting your partner's good and bad qualities.,"Sam and Alex have been in a relationship for three years, but Sam struggles to accept Alex's impulsive nature. After losing his job, Alex makes a hasty decision to invest all his savings in a risky venture, putting their financial stability at risk. Should Sam support Alex's decision despite the potential risk, or confront him about his impulsivity that could jeopardize their future?",4,comitted_relationship,dd_28114_to_do,dd_28114_not_to_do,Support Alex's risky decision,Confront Alex about his impulsive decision,"Sam supports Alex's impulsive investment, but it fails, draining all their savings. Now, they are under immense financial stress, causing their relationship to falter, leading to their eventual breakup.","Sam confronts Alex about his impulsivity, leading to a massive argument. Alex feels unsupported and misunderstood, causing a rift in their relationship. Eventually, Alex leaves Sam, unable to cope with the constant confrontation.","loyalty, freedom, concern, accountability","honesty, individuality, support, impartiality"
